edge_id,node_name,time_slot,edge_name_description,group_name,role
Event_Communication_156,Mako,2040-10-02,"Remora, Small Fry here. I'll be at slip #14 soon to help Mak…",,
Event_Communication_156,Glitters Team,2040-10-02,"Remora, Small Fry here. I'll be at slip #14 soon to help Mak…",,
Event_Communication_156,Small Fry,2040-10-02,"Remora, Small Fry here. I'll be at slip #14 soon to help Mak…",,
Event_Communication_156,Nemo Reef,2040-10-02,"Remora, Small Fry here. I'll be at slip #14 soon to help Mak…",,
Event_Communication_156,Remora,2040-10-02,"Remora, Small Fry here. I'll be at slip #14 soon to help Mak…",,
Event_Communication_158,Nemo Reef,2040-10-02,"Mako, Remora here. Received your update on conditions. We're…",,
Event_Communication_158,Mako,2040-10-02,"Mako, Remora here. Received your update on conditions. We're…",,
Event_Communication_158,Rodriguez,2040-10-02,"Mako, Remora here. Received your update on conditions. We're…",,
Event_Communication_158,Remora,2040-10-02,"Mako, Remora here. Received your update on conditions. We're…",,
Event_Communication_159,The Lookout,2040-10-03,"Hey The Intern, it's The Lookout! Just spotted a pair of osp…",,
Event_Communication_159,Nemo Reef,2040-10-03,"Hey The Intern, it's The Lookout! Just spotted a pair of osp…",,
Event_Communication_159,The Intern,2040-10-03,"Hey The Intern, it's The Lookout! Just spotted a pair of osp…",,
Event_Communication_160,The Lookout,2040-10-03,"Mrs. Money, The Intern here. I've noticed increased conserva…",,
Event_Communication_160,Nemo Reef,2040-10-03,"Mrs. Money, The Intern here. I've noticed increased conserva…",,
Event_Communication_160,Mrs. Money,2040-10-03,"Mrs. Money, The Intern here. I've noticed increased conserva…",,
Event_Communication_160,The Intern,2040-10-03,"Mrs. Money, The Intern here. I've noticed increased conserva…",,
Event_Communication_161,Mrs. Money,2040-10-03,"Intern, Mrs. Money here. Yes, the increased conservation act…",,
Event_Communication_162,Nemo Reef,2040-10-03,"Mrs. Money, The Intern reporting. I've started gathering int…",,
Event_Communication_162,Mrs. Money,2040-10-03,"Mrs. Money, The Intern reporting. I've started gathering int…",,
Event_Communication_162,The Intern,2040-10-03,"Mrs. Money, The Intern reporting. I've started gathering int…",,
Event_Communication_163,Nemo Reef,2040-10-03,"Middleman, it's Mrs. Money. Conservation patrol activity has…",,
Event_Communication_163,Mrs. Money,2040-10-03,"Middleman, it's Mrs. Money. Conservation patrol activity has…",,
Event_Communication_165,Nemo Reef,2040-10-03,Defender to Reef Guardian. Increasing our patrol frequency a…,,
Event_Communication_165,Reef Guardian,2040-10-03,Defender to Reef Guardian. Increasing our patrol frequency a…,,
Event_Communication_165,Defender,2040-10-03,Defender to Reef Guardian. Increasing our patrol frequency a…,,
Event_Communication_167,Nemo Reef,2040-10-03,"Defender, this is Reef Guardian. Observed two tourism vessel…",,
Event_Communication_167,Reef Guardian,2040-10-03,"Defender, this is Reef Guardian. Observed two tourism vessel…",,
Event_Communication_167,Defender,2040-10-03,"Defender, this is Reef Guardian. Observed two tourism vessel…",,
Event_Communication_169,Nemo Reef,2040-10-03,Defender to Seawatch. We've increased patrols around Nemo Re…,,
Event_Communication_169,Seawatch,2040-10-03,Defender to Seawatch. We've increased patrols around Nemo Re…,,
Event_Communication_169,Defender,2040-10-03,Defender to Seawatch. We've increased patrols around Nemo Re…,,
Event_Communication_171,The Lookout,2040-10-03,"Sentinel, this is The Lookout. Acknowledged increased patrol…",,
Event_Communication_171,Nemo Reef,2040-10-03,"Sentinel, this is The Lookout. Acknowledged increased patrol…",,
Event_Communication_171,Sentinel,2040-10-03,"Sentinel, this is The Lookout. Acknowledged increased patrol…",,
Event_Communication_175,Nemo Reef,2040-10-03,"Oceanus City Council, this is Green Guardians. We're documen…",,
Event_Communication_175,Oceanus City Council,2040-10-03,"Oceanus City Council, this is Green Guardians. We're documen…",,
Event_Communication_175,Green Guardians,2040-10-03,"Oceanus City Council, this is Green Guardians. We're documen…",,
Event_Communication_176,Nemo Reef,2040-10-03,"Green Guardians, this is Oceanus City Council. We've receive…",,
Event_Communication_176,Oceanus City Council,2040-10-03,"Green Guardians, this is Oceanus City Council. We've receive…",,
Event_Communication_176,Green Guardians,2040-10-03,"Green Guardians, this is Oceanus City Council. We've receive…",,
Event_Communication_179,Nemo Reef,2040-10-03,"Reef Guardian, Green Guardians HQ here. Following increased …",,
Event_Communication_179,Green Guardians,2040-10-03,"Reef Guardian, Green Guardians HQ here. Following increased …",,
Event_Communication_179,Reef Guardian,2040-10-03,"Reef Guardian, Green Guardians HQ here. Following increased …",,
Event_Communication_182,Nemo Reef,2040-10-03,"Green Guardians, Reef Guardian here. I'll be stationed at Ne…",,
Event_Communication_182,Green Guardians,2040-10-03,"Green Guardians, Reef Guardian here. I'll be stationed at Ne…",,
Event_Communication_182,Reef Guardian,2040-10-03,"Green Guardians, Reef Guardian here. I'll be stationed at Ne…",,
Event_Communication_183,Oceanus City Council,2040-10-03,Green Guardians to Oceanus City Council. We'll be present at…,,
Event_Communication_183,Green Guardians,2040-10-03,Green Guardians to Oceanus City Council. We'll be present at…,,
Event_Communication_186,Nemo Reef,2040-10-03,"Liam, this is Oceanus City Council. Following our meeting wi…",,
Event_Communication_186,Oceanus City Council,2040-10-03,"Liam, this is Oceanus City Council. Following our meeting wi…",,
Event_Communication_186,Green Guardians,2040-10-03,"Liam, this is Oceanus City Council. Following our meeting wi…",,
Event_Communication_189,The Lookout,2040-10-03,"Sentinel, The Lookout here. Observed suspicious tourism vess…",,
Event_Communication_189,Nemo Reef,2040-10-03,"Sentinel, The Lookout here. Observed suspicious tourism vess…",,
Event_Communication_189,Mariner's Dream,2040-10-03,"Sentinel, The Lookout here. Observed suspicious tourism vess…",,
Event_Communication_189,Sentinel,2040-10-03,"Sentinel, The Lookout here. Observed suspicious tourism vess…",,
Event_Communication_191,Himark Harbor,2040-10-03,Himark Harbor to Seawatch. We've noticed several tourism ves…,,
Event_Communication_191,Seawatch,2040-10-03,Himark Harbor to Seawatch. We've noticed several tourism ves…,,
Event_Communication_196,Nemo Reef,2040-10-03,"Horizon, Green Guardians HQ here. Please establish monitorin…",,
Event_Communication_196,Green Guardians,2040-10-03,"Horizon, Green Guardians HQ here. Please establish monitorin…",,
Event_Communication_196,Sentinel,2040-10-03,"Horizon, Green Guardians HQ here. Please establish monitorin…",,
Event_Communication_196,Horizon,2040-10-03,"Horizon, Green Guardians HQ here. Please establish monitorin…",,
Event_Communication_197,Paackland Harbor,2040-10-03,"Remora, Paackland Harbor here. Requesting update on any temp…",,
Event_Communication_197,Remora,2040-10-03,"Remora, Paackland Harbor here. Requesting update on any temp…",,
Event_Communication_199,Mako,2040-10-03,"Rodriguez, Remora here. I've been scouting the southern coas…",,
Event_Communication_199,Boss,2040-10-03,"Rodriguez, Remora here. I've been scouting the southern coas…",,
Event_Communication_199,Nemo Reef,2040-10-03,"Rodriguez, Remora here. I've been scouting the southern coas…",,
Event_Communication_199,Rodriguez,2040-10-03,"Rodriguez, Remora here. I've been scouting the southern coas…",,
Event_Communication_199,Remora,2040-10-03,"Rodriguez, Remora here. I've been scouting the southern coas…",,
Event_Communication_201,Knowles,2040-10-03,"Mr. Jensen, Miranda here. The council member meeting Rodrigu…",,
Event_Communication_201,Rodriguez,2040-10-03,"Mr. Jensen, Miranda here. The council member meeting Rodrigu…",,
Event_Communication_201,V. Miesel Shipping,2040-10-03,"Mr. Jensen, Miranda here. The council member meeting Rodrigu…",,
Event_Communication_203,Knowles,2040-10-03,"Miranda, Clepper here. Excellent work on Rodriguez and Knowl…",,
Event_Communication_203,Rodriguez,2040-10-03,"Miranda, Clepper here. Excellent work on Rodriguez and Knowl…",,
Event_Communication_203,V. Miesel Shipping,2040-10-03,"Miranda, Clepper here. Excellent work on Rodriguez and Knowl…",,
Event_Communication_204,Knowles,2040-10-03,"Mr. Jensen, Miranda here. I've traced V. Miesel Shipping to …",,
Event_Communication_204,V. Miesel Shipping,2040-10-03,"Mr. Jensen, Miranda here. I've traced V. Miesel Shipping to …",,
Event_Communication_205,Knowles,2040-10-03,"Miranda, Clepper here. Stake out that dawn meeting between R…",,
Event_Communication_205,Rodriguez,2040-10-03,"Miranda, Clepper here. Stake out that dawn meeting between R…",,
Event_Communication_206,Knowles,2040-10-03,"Mr. Jensen, Miranda reporting from the stakeout. Rodriguez a…",,
Event_Communication_206,Rodriguez,2040-10-03,"Mr. Jensen, Miranda reporting from the stakeout. Rodriguez a…",,
Event_Communication_207,Rodriguez,2040-10-03,"Miranda, Clepper here. You've hit the jackpot! That cash exc…",,
Event_Communication_209,Horizon,2040-10-03,"Horizon, this is EcoVigil. We'll need approximately 60 minut…",,
Event_Communication_209,EcoVigil,2040-10-03,"Horizon, this is EcoVigil. We'll need approximately 60 minut…",,
Event_Communication_211,Green Guardians,2040-10-03,"Sentinel, Horizon here. Repositioning to western perimeter p…",,
Event_Communication_211,Sentinel,2040-10-03,"Sentinel, Horizon here. Repositioning to western perimeter p…",,
Event_Communication_211,Horizon,2040-10-03,"Sentinel, Horizon here. Repositioning to western perimeter p…",,
Event_Communication_213,Nemo Reef,2040-10-03,"Paackland Harbor, this is Sentinel. Completed monitoring swe…",,
Event_Communication_213,Paackland Harbor,2040-10-03,"Paackland Harbor, this is Sentinel. Completed monitoring swe…",,
Event_Communication_213,Mariner's Dream,2040-10-03,"Paackland Harbor, this is Sentinel. Completed monitoring swe…",,
Event_Communication_213,Sentinel,2040-10-03,"Paackland Harbor, this is Sentinel. Completed monitoring swe…",,
Event_Communication_214,Paackland Harbor,2040-10-03,"Remora, Paackland Harbor here. Following up on our earlier r…",,
Event_Communication_214,Remora,2040-10-03,"Remora, Paackland Harbor here. Following up on our earlier r…",,
Event_Communication_216,Paackland Harbor,2040-10-03,"Paackland Harbor, Remora here. Regarding southern islands - …",,
Event_Communication_216,Remora,2040-10-03,"Paackland Harbor, Remora here. Regarding southern islands - …",,
Event_Communication_218,Oceanus City Council,2040-10-03,"Oceanus City Council, Paackland Harbor here. Requesting auth…",,
Event_Communication_218,Sentinel,2040-10-03,"Oceanus City Council, Paackland Harbor here. Requesting auth…",,
Event_Communication_218,Paackland Harbor,2040-10-03,"Oceanus City Council, Paackland Harbor here. Requesting auth…",,
Event_Communication_218,Nemo Reef,2040-10-03,"Oceanus City Council, Paackland Harbor here. Requesting auth…",,
Event_Communication_218,Mariner's Dream,2040-10-03,"Oceanus City Council, Paackland Harbor here. Requesting auth…",,
Event_Communication_221,Oceanus City Council,2040-10-03,"Paackland Harbor, this is Oceanus City Council. Authorizatio…",,
Event_Communication_221,Liam Thorne,2040-10-03,"Paackland Harbor, this is Oceanus City Council. Authorizatio…",,
Event_Communication_221,Paackland Harbor,2040-10-03,"Paackland Harbor, this is Oceanus City Council. Authorizatio…",,
Event_Communication_221,Nemo Reef,2040-10-03,"Paackland Harbor, this is Oceanus City Council. Authorizatio…",,
Event_Communication_221,Mariner's Dream,2040-10-03,"Paackland Harbor, this is Oceanus City Council. Authorizatio…",,
Event_Communication_222,Paackland Harbor,2040-10-03,"Remora, Paackland Harbor here. Need immediate clarification …",,
Event_Communication_222,Remora,2040-10-03,"Remora, Paackland Harbor here. Need immediate clarification …",,
Event_Communication_224,Nemo Reef,2040-10-03,"V. Miesel Shipping, Remora here. Need to discuss alternative…",,
Event_Communication_224,V. Miesel Shipping,2040-10-03,"V. Miesel Shipping, Remora here. Need to discuss alternative…",,
Event_Communication_224,Remora,2040-10-03,"V. Miesel Shipping, Remora here. Need to discuss alternative…",,
Event_Communication_225,Serenity,2040-10-03,"Reef Guardian, Serenity here. Understood about Nemo Reef res…",,
Event_Communication_225,Nemo Reef,2040-10-03,"Reef Guardian, Serenity here. Understood about Nemo Reef res…",,
Event_Communication_225,Reef Guardian,2040-10-03,"Reef Guardian, Serenity here. Understood about Nemo Reef res…",,
Event_Communication_226,Serenity,2040-10-03,"Serenity, Reef Guardian here. I can recommend Dolphin Bay an…",,
Event_Communication_226,Dolphin Bay,2040-10-03,"Serenity, Reef Guardian here. I can recommend Dolphin Bay an…",,
Event_Communication_226,Paackland Harbor,2040-10-03,"Serenity, Reef Guardian here. I can recommend Dolphin Bay an…",,
Event_Communication_226,Reef Guardian,2040-10-03,"Serenity, Reef Guardian here. I can recommend Dolphin Bay an…",,
Event_Communication_227,Azure Cove,2040-10-03,"Mako, this is Serenity. Thanks for the Azure Cove recommenda…",,
Event_Communication_227,Mako,2040-10-03,"Mako, this is Serenity. Thanks for the Azure Cove recommenda…",,
Event_Communication_227,Serenity,2040-10-03,"Mako, this is Serenity. Thanks for the Azure Cove recommenda…",,
Event_Communication_228,Northern Light,2040-10-03,Captain of Northern Light here. Need to address the blatant …,,
Event_Communication_228,Sam,2040-10-03,Captain of Northern Light here. Need to address the blatant …,,
Event_Communication_229,Northern Light,2040-10-03,"Northern Light, this is Oceanus City Council. We've received…",,
Event_Communication_229,Oceanus City Council,2040-10-03,"Northern Light, this is Oceanus City Council. We've received…",,
Event_Communication_230,Sailor Shift,2040-10-03,Northern Light here to Sailor Shifts. Noticed you folks docu…,,
Event_Communication_230,Northern Light,2040-10-03,Northern Light here to Sailor Shifts. Noticed you folks docu…,,
Event_Communication_231,Northern Light,2040-10-03,"Northern Light, this is Glitters Team. We're just documentin…",,
Event_Communication_231,Glitters Team,2040-10-03,"Northern Light, this is Glitters Team. We're just documentin…",,
Event_Communication_234,Northern Light,2040-10-03,Northern Light to Green Guardians. Noticed your increased pa…,,
